Number,Base ms,Miller ms
1149,0.000042,0.000125
1150,0.000042,0.000083
1151,0.000166,0.060875
1152,0.000042,0.000083
1153,0.000125,0.045875
1154,0.000042,0.000084
1155,0.000084,0.000083
1156,0.000042,0.000083
1157,0.000083,0.000125
1158,0.000084,0.000042
1159,0.000084,0.000125
1160,0.000042,0.000042
1161,0.000125,0.000084
1162,0.000042,0.000084
1163,0.000166,0.049000
1164,0.000042,0.000083
1165,0.000084,0.000125
1166,0.000041,0.000083
1167,0.000125,0.000167
1168,0.000041,0.000084
1169,0.000041,0.000125
1170,0.000042,0.000084
1171,0.000125,0.052833
1172,0.000041,0.000084
1173,0.000083,0.000125
1174,0.000083,0.000083
1175,0.000083,0.000084
1176,0.000041,0.000083
1177,0.000084,0.000125
1178,0.000042,0.000084
1179,0.000083,0.000084
1180,0.000084,0.000083
1181,0.000083,0.051708
1182,0.000042,0.000083
1183,0.000042,0.000125
1184,0.000042,0.000084
1185,0.000084,0.000166
1186,0.000042,0.000084
1187,0.000125,0.047875
1188,0.000042,0.000083
1189,0.000083,0.000083
1190,0.000041,0.000084
1191,0.000125,0.000083
1192,0.000042,0.000083
1193,0.000083,0.052584
1194,0.000083,0.000084
1195,0.000084,0.000125
1196,0.000084,0.000083
1197,0.000083,0.000125
1198,0.000042,0.000083
1199,0.000125,0.000083
1200,0.000041,0.000083
1201,0.000125,0.050916
1202,0.000042,0.000125
1203,0.000042,0.000125
1204,0.000041,0.000084
1205,0.000083,0.000125
1206,0.000041,0.000084
1207,0.000083,0.000125
1208,0.000042,0.000083
1209,0.000083,0.000125
1210,0.000042,0.000084
1211,0.000083,0.000125
1212,0.000042,0.000083
1213,0.000125,0.049166
1214,0.000042,0.000083
1215,0.000084,0.000125
1216,0.000041,0.000083
1217,0.000084,0.051958
1218,0.000042,0.000083
1219,0.000083,0.000083
1220,0.000041,0.000042
1221,0.000083,0.000084
1222,0.000041,0.000042
1223,0.000125,0.046917
1224,0.000084,0.000125
1225,0.000083,0.000125
1226,0.000042,0.000084
1227,0.000125,0.000125
1228,0.000083,0.000042
1229,0.000083,0.051250
1230,0.000084,0.000083
1231,0.000125,0.048666
1232,0.000042,0.000083
1233,0.000083,0.000084
1234,0.000041,0.000083
1235,0.000125,0.000125
1236,0.000042,0.000083
1237,0.000084,0.049666
1238,0.000042,0.000125
1239,0.000084,0.000083
1240,0.000041,0.000084
1241,0.000083,0.000166
1242,0.000042,0.000083
1243,0.000083,0.000083
1244,0.000042,0.000084
1245,0.000084,0.000125
1246,0.000041,0.000083
1247,0.000083,0.000125
1248,0.000042,0.000083
1249,0.000125,0.051500
1250,0.000041,0.000125
1251,0.000041,0.000125
1252,0.000041,0.000083
1253,0.000084,0.000125
1254,0.000083,0.000041
1255,0.000042,0.000083
1256,0.000041,0.000083
1257,0.000083,0.000125
1258,0.000042,0.000083
1259,0.000125,0.052250
1260,0.000084,0.000083
1261,0.000084,0.000083
1262,0.000042,0.000084
1263,0.000084,0.000083
1264,0.000042,0.000084
1265,0.000083,0.000084
1266,0.000042,0.000083
1267,0.000084,0.000083
1268,0.000083,0.000042
1269,0.000084,0.000083
1270,0.000041,0.000083
1271,0.000083,0.000083
1272,0.000042,0.000083
1273,0.000125,0.000083
1274,0.000042,0.000041
1275,0.000083,0.000125
1276,0.000042,0.000084
1277,0.000083,0.067583
1278,0.000042,0.000083
1279,0.000125,0.118375
1280,0.000042,0.000083
1281,0.000083,0.000125
1282,0.000084,0.000083
1283,0.000125,0.055708
1284,0.000041,0.000084
1285,0.000083,0.000125
1286,0.000042,0.000083
1287,0.000125,0.000125
1288,0.000041,0.000083
1289,0.000083,0.048250
1290,0.000042,0.000083
1291,0.000125,0.055000
1292,0.000042,0.000083
1293,0.000042,0.000125
1294,0.000084,0.000083
1295,0.000083,0.000083
1296,0.000042,0.000084
1297,0.000167,0.049833
1298,0.000208,0.000542
1299,0.000083,0.000250
1300,0.000042,0.000125
1301,0.000167,0.056834
1302,0.000084,0.000083
1303,0.000042,0.057125
1304,0.000084,0.000083
1305,0.008125,0.000458
1306,0.000125,0.000125
1307,0.000125,0.069209
1308,0.000042,0.000084
1309,0.000084,0.000125
1310,0.000042,0.000083
1311,0.000125,0.000125
1312,0.000042,0.000083
1313,0.000125,0.000125
1314,0.000042,0.000125
1315,0.000125,0.000125
1316,0.000042,0.000125
1317,0.000083,0.000125
1318,0.000042,0.000084
1319,0.000084,0.066708
1320,0.000042,0.000083
1321,0.000125,0.126500
1322,0.000042,0.000125
1323,0.000125,0.000166
1324,0.000041,0.000084
1325,0.000084,0.000125
1326,0.000083,0.000083
1327,0.000166,0.095791
1328,0.000083,0.000084
1329,0.000083,0.000167
1330,0.000041,0.000084
1331,0.000125,0.000125
1332,0.000042,0.000083
1333,0.000041,0.000125
1334,0.000042,0.000084
1335,0.000125,0.000083
1336,0.000041,0.000042
1337,0.000084,0.000083
1338,0.000042,0.000083
1339,0.000084,0.000083
1340,0.000042,0.000084
1341,0.000083,0.000083
1342,0.000041,0.000083
1343,0.000125,0.000084
1344,0.000042,0.000125
1345,0.000042,0.000083
1346,0.000042,0.000041
1347,0.015291,0.000791
1348,0.000041,0.000042
1349,0.000083,0.000125
1350,0.000042,0.000083
1351,0.000084,0.000125
1352,0.000042,0.000084
1353,0.000083,0.000125
1354,0.000042,0.000083
1355,0.000042,0.000125
1356,0.000042,0.000084
1357,0.000083,0.000084
1358,0.000042,0.000042
1359,0.000083,0.000084
1360,0.000042,0.000083
1361,0.000125,0.055084
1362,0.000042,0.000125
1363,0.000125,0.000167
1364,0.000041,0.000083
1365,0.000125,0.000084
1366,0.000042,0.000042
1367,0.000125,0.048959
1368,0.000042,0.000083
1369,0.000083,0.000125
1370,0.000083,0.000084
1371,0.000084,0.000125
1372,0.000042,0.000083
1373,0.000083,0.051250
1374,0.000041,0.000083
1375,0.000083,0.000083
1376,0.000042,0.000084
1377,0.000084,0.000083
1378,0.000041,0.000083
1379,0.000083,0.000125
1380,0.000042,0.000084
1381,0.000083,0.046709
1382,0.000042,0.000083
1383,0.000125,0.000083
1384,0.000042,0.000125
1385,0.000083,0.000084
1386,0.000042,0.000084
1387,0.000083,0.000125
1388,0.000042,0.000041
1389,0.000084,0.000166
1390,0.000041,0.000042
1391,0.000167,0.000500
1392,0.000042,0.000083
1393,0.000084,0.000125
1394,0.000084,0.000042
1395,0.000084,0.000083
1396,0.000041,0.000083
1397,0.000125,0.000125
1398,0.000083,0.000042
1399,0.000125,0.056166
1400,0.000041,0.000083
1401,0.000041,0.000084
1402,0.000042,0.000083
1403,0.000125,0.000084
1404,0.000084,0.000042
1405,0.000042,0.000167
1406,0.000041,0.000084
1407,0.000084,0.000083
1408,0.000042,0.000083
1409,0.000208,0.085875
1410,0.000083,0.000084
1411,0.000083,0.000125
1412,0.000083,0.000083
1413,0.000083,0.000125
1414,0.000084,0.000083
1415,0.000125,0.000083
1416,0.000083,0.000042
1417,0.000042,0.000125
1418,0.000083,0.000083
1419,0.000042,0.000084
1420,0.000084,0.000083
1421,0.000042,0.000083
1422,0.000042,0.000042
1423,0.000166,0.049250
1424,0.000083,0.000083
1425,0.000042,0.000125
1426,0.000083,0.000084
1427,0.000083,0.051834
1428,0.000041,0.000083
1429,0.000125,0.047291
1430,0.000083,0.000083
1431,0.000083,0.000084
1432,0.000041,0.000084
1433,0.000125,0.048917
1434,0.000042,0.000083
1435,0.000125,0.000083
1436,0.000042,0.000084
1437,0.000084,0.000125
1438,0.000042,0.000083
1439,0.000125,0.047083
1440,0.000083,0.000083
1441,0.000083,0.000125
1442,0.000041,0.000042
1443,0.000084,0.000083
1444,0.000042,0.000042
1445,0.000083,0.000125
1446,0.000041,0.000208
1447,0.000166,0.053208
1448,0.000042,0.000083
1449,0.000042,0.000041
1450,0.000041,0.000083
1451,0.000125,0.047959
1452,0.000042,0.000083
1453,0.000125,0.046000
1454,0.000041,0.000125
1455,0.000084,0.000166
1456,0.000041,0.000083
1457,0.000125,0.000125
1458,0.000042,0.000083
1459,0.000125,0.053541
1460,0.000041,0.000084
1461,0.000041,0.000084
1462,0.000042,0.000083
1463,0.000084,0.000083
1464,0.000041,0.000084
1465,0.000125,0.000125
1466,0.000041,0.000083
1467,0.000083,0.000084
1468,0.000041,0.000041
1469,0.000084,0.000167
1470,0.000042,0.000084
1471,0.000125,0.047375
1472,0.000041,0.000083
1473,0.000083,0.000125
1474,0.000042,0.000083
1475,0.000125,0.000167
1476,0.000042,0.000083
1477,0.000083,0.000084
1478,0.000041,0.000083
1479,0.000083,0.000084
1480,0.000041,0.000083
1481,0.000125,0.051000
1482,0.000083,0.000125
1483,0.000125,0.047250
1484,0.000041,0.000084
1485,0.000083,0.000125
1486,0.000041,0.000083
1487,0.000125,0.049542
1488,0.000042,0.000083
1489,0.000125,0.049000
1490,0.000041,0.000084
1491,0.000041,0.000125
1492,0.000042,0.000083
1493,0.000125,0.046875
1494,0.000084,0.000083
1495,0.000083,0.000083
1496,0.000042,0.000167
1497,0.000083,0.000125
1498,0.000042,0.000083
1499,0.000083,0.049292
1500,0.000042,0.000083
1501,0.000125,0.000125
1502,0.000041,0.000083
1503,0.000083,0.000125
1504,0.000041,0.000166
1505,0.000125,0.000083
1506,0.000042,0.000083
1507,0.000125,0.000083
1508,0.000042,0.000083
1509,0.000083,0.000125
1510,0.000042,0.000083
1511,0.000167,0.049208
1512,0.000042,0.000083
1513,0.000209,0.000583
1514,0.000083,0.000084
1515,0.000042,0.000083
1516,0.000166,0.000542
1517,0.000167,0.000167
1518,0.000041,0.000125
1519,0.000084,0.000083
1520,0.000041,0.000042
1521,0.000083,0.000084
1522,0.000042,0.000083
1523,0.000166,0.057458
1524,0.000042,0.000083
1525,0.000042,0.000083
1526,0.000083,0.000083
1527,0.000125,0.000125
1528,0.000042,0.000042
1529,0.000084,0.000167
1530,0.000042,0.000084
1531,0.000125,0.047375
1532,0.000042,0.000083
1533,0.000042,0.000083
1534,0.000041,0.000083
1535,0.000125,0.000084
1536,0.000042,0.000084
1537,0.000084,0.000125
1538,0.000042,0.000083
1539,0.000083,0.000083
1540,0.000041,0.000083
1541,0.000125,0.000083
1542,0.000042,0.000041
1543,0.000125,0.047375
1544,0.000042,0.000125
1545,0.000125,0.000125
1546,0.000041,0.000083
1547,0.000083,0.000125
1548,0.000041,0.000083
1549,0.000125,0.052417
1550,0.000041,0.000084
1551,0.000084,0.000083
1552,0.000042,0.000083
1553,0.000125,0.044208
1554,0.000042,0.000500
1555,0.000125,0.000083
1556,0.000041,0.000083
1557,0.000125,0.000125
1558,0.000042,0.000041
1559,0.000125,0.054708
1560,0.000041,0.000084
1561,0.000084,0.000083
1562,0.000083,0.000042
1563,0.000125,0.000125
1564,0.000042,0.000084
1565,0.000084,0.000125
1566,0.000041,0.000083
1567,0.000125,0.046875
1568,0.000084,0.000083
1569,0.000083,0.000125
1570,0.000042,0.000083
1571,0.000125,0.049334
1572,0.000042,0.000042
1573,0.000083,0.000125
1574,0.000041,0.000041
1575,0.000083,0.000125
1576,0.000084,0.000042
1577,0.000084,0.000083
1578,0.000042,0.000041
1579,0.000125,0.046208
1580,0.000041,0.000084
1581,0.000125,0.000125
1582,0.000042,0.000125
1583,0.000125,0.052083
1584,0.000042,0.000083
1585,0.000083,0.000084
1586,0.000042,0.000083
1587,0.000083,0.000084
1588,0.000041,0.000083
1589,0.000084,0.000083
1590,0.000042,0.000084
1591,0.000166,0.000083
1592,0.000041,0.000042
1593,0.000084,0.000125
1594,0.000041,0.000083
1595,0.000041,0.000083
1596,0.000042,0.000084
1597,0.000125,0.046875
1598,0.000042,0.000083
1599,0.000083,0.000125
1600,0.000083,0.000041
1601,0.000125,0.044333
1602,0.000042,0.000083
1603,0.000083,0.000083
1604,0.000042,0.000083
1605,0.000083,0.000084
1606,0.000042,0.000083
1607,0.000125,0.057583
1608,0.000041,0.000125
1609,0.000083,0.045417
1610,0.000042,0.000083
1611,0.000083,0.000125
1612,0.000042,0.000083
1613,0.000125,0.045875
1614,0.000042,0.000083
1615,0.000083,0.000083
1616,0.000042,0.000083
1617,0.000125,0.000084
1618,0.000042,0.000083
1619,0.000125,0.049458
1620,0.000041,0.000084
1621,0.000125,0.050292
1622,0.000042,0.000083
1623,0.000042,0.000083
1624,0.000042,0.000042
1625,0.000042,0.000084
1626,0.000042,0.000083
1627,0.000125,0.047875
1628,0.000041,0.000084
1629,0.000083,0.000125
1630,0.000042,0.000083
1631,0.000125,0.000083
1632,0.000083,0.000084
1633,0.000125,0.000125
1634,0.000041,0.000084
1635,0.000083,0.000083
1636,0.000041,0.000083
1637,0.000083,0.049208
1638,0.000042,0.000125
1639,0.000083,0.000125
1640,0.000042,0.000083
1641,0.000083,0.000084
1642,0.000042,0.000084
1643,0.000125,0.000083
1644,0.000041,0.000083
1645,0.000083,0.000125
1646,0.000042,0.000041
1647,0.000083,0.000083
1648,0.000042,0.000084
1649,0.000083,0.000084
1650,0.000042,0.000042
1651,0.000042,0.000083
1652,0.000041,0.000083
1653,0.000084,0.000083
1654,0.000042,0.000084
1655,0.000083,0.000084
1656,0.000042,0.000042
1657,0.000083,0.050459
1658,0.000042,0.000042
1659,0.000042,0.000084
1660,0.000041,0.000083
1661,0.000125,0.000125
1662,0.000042,0.000083
1663,0.000125,0.046208
1664,0.000083,0.000042
1665,0.000083,0.000125
1666,0.000042,0.000083
1667,0.000125,0.052459
1668,0.000042,0.000083
1669,0.000167,0.045208
1670,0.000042,0.000083
1671,0.000041,0.000125
1672,0.000041,0.000084
1673,0.000084,0.000083
1674,0.000042,0.000041
1675,0.000125,0.000125
1676,0.000041,0.000083
1677,0.000084,0.000083
1678,0.000042,0.000083
1679,0.000125,0.000083
1680,0.000042,0.000083
1681,0.000083,0.000125
1682,0.000041,0.000083
1683,0.000042,0.000042
1684,0.000042,0.000041
1685,0.000042,0.000125
1686,0.000083,0.000042
1687,0.000084,0.000083
1688,0.000042,0.000084
1689,0.000125,0.000125
1690,0.000041,0.000083
1691,0.000083,0.000084
1692,0.000042,0.000083
1693,0.000125,0.047667
1694,0.000042,0.000084
1695,0.000083,0.000125
1696,0.000041,0.000084
1697,0.000125,0.052375
1698,0.000083,0.000083
1699,0.000167,0.046083
1700,0.000042,0.000042
1701,0.000041,0.000083
1702,0.000041,0.000083
1703,0.000083,0.000083
1704,0.000042,0.000084
1705,0.000042,0.000083
1706,0.000042,0.000083
1707,0.000125,0.000083
1708,0.000041,0.000042
1709,0.000167,0.047083
1710,0.000042,0.000125
1711,0.000125,0.000125
1712,0.000083,0.000083
1713,0.000083,0.000083
1714,0.000084,0.000083
1715,0.000041,0.000084
1716,0.000042,0.000083
1717,0.000084,0.000125
1718,0.000042,0.000125
1719,0.000084,0.000125
1720,0.000042,0.000042
1721,0.000167,0.049125
1722,0.000042,0.000083
1723,0.000125,0.049834
1724,0.000083,0.000083
1725,0.000042,0.000125
1726,0.000042,0.000041
1727,0.000125,0.000125
1728,0.000042,0.000084
1729,0.000208,0.000542
1730,0.000042,0.000083
1731,0.000084,0.000083
1732,0.000041,0.000083
1733,0.000250,0.049000
1734,0.000083,0.000125
1735,0.000083,0.000125
1736,0.000042,0.000084
1737,0.000083,0.000125
1738,0.000042,0.000083
1739,0.000125,0.000125
1740,0.000083,0.000083
1741,0.000167,0.054125
1742,0.000042,0.000083
1743,0.000083,0.000167
1744,0.000041,0.000083
1745,0.000083,0.000166
1746,0.000041,0.000083
1747,0.000125,0.052542
1748,0.000042,0.000125
1749,0.000084,0.000125
1750,0.000083,0.000125
1751,0.000084,0.000083
1752,0.000042,0.000125
1753,0.000125,0.045333
1754,0.000083,0.000083
1755,0.000083,0.000125
1756,0.000042,0.000125
1757,0.000084,0.000125
1758,0.000083,0.000125
1759,0.000125,0.100625
1760,0.000042,0.000125
1761,0.000125,0.000166
1762,0.000084,0.000083
1763,0.000083,0.000125
1764,0.000083,0.000125
1765,0.000125,0.000084
1766,0.000084,0.000083
1767,0.000084,0.000125
1768,0.000041,0.000083
1769,0.000125,0.000084
1770,0.000084,0.000042
1771,0.000042,0.000125
1772,0.000042,0.000083
1773,0.000083,0.000083
1774,0.000042,0.000084
1775,0.000084,0.000083
1776,0.000125,0.000375
1777,0.000166,0.041000
1778,0.000041,0.000042
1779,0.000042,0.000083
1780,0.000041,0.000083
1781,0.000042,0.000125
1782,0.000042,0.000083
1783,0.000083,0.044542
1784,0.000042,0.000042
1785,0.000083,0.000042
1786,0.000041,0.000083
1787,0.000125,0.044375
1788,0.000042,0.000084
1789,0.000084,0.043458
1790,0.000042,0.000083
1791,0.000041,0.000125
1792,0.000042,0.000084
1793,0.000125,0.000125
1794,0.000042,0.000042
1795,0.000083,0.000041
1796,0.000041,0.000041
1797,0.000083,0.000083
1798,0.000042,0.000083
1799,0.000083,0.000083
1800,0.000042,0.000083
1801,0.000125,0.042583
1802,0.000042,0.000041
1803,0.000125,0.000125
1804,0.000042,0.000083
1805,0.000083,0.000083
1806,0.000042,0.000083
1807,0.000083,0.000084
1808,0.000042,0.000042
1809,0.000083,0.000083
1810,0.000042,0.000042
1811,0.000125,0.043000
1812,0.000042,0.000042
1813,0.000166,0.000083
1814,0.000042,0.000042
1815,0.000084,0.000083
1816,0.000042,0.000042
1817,0.000083,0.000125
1818,0.000041,0.000083
1819,0.000083,0.000083
1820,0.000000,0.000042
1821,0.000083,0.000125
1822,0.000041,0.000041
1823,0.000125,0.042542
1824,0.000041,0.000083
1825,0.000042,0.000125
1826,0.000041,0.000083
1827,0.000292,0.000167
1828,0.000041,0.000042
1829,0.000084,0.000125
1830,0.000042,0.000042
1831,0.000208,0.042000
1832,0.000041,0.000083
1833,0.000041,0.000083
1834,0.000083,0.000042
1835,0.000041,0.000083
1836,0.000041,0.000083
1837,0.000083,0.000083
1838,0.000041,0.000083
1839,0.000042,0.000083
1840,0.000083,0.000042
1841,0.000083,0.000042
1842,0.000042,0.000084
1843,0.000083,0.000042
1844,0.000042,0.000042
1845,0.000041,0.000083
1846,0.000042,0.000083
1847,0.000125,0.047166
1848,0.000042,0.000042
1849,0.000083,0.000125
1850,0.000125,0.000416
1851,0.000083,0.000208
1852,0.000042,0.000042
1853,0.000084,0.000083
1854,0.000041,0.000125
1855,0.000084,0.000083
1856,0.000042,0.000042
1857,0.000083,0.000166
1858,0.000042,0.000042
1859,0.000083,0.000084
1860,0.000042,0.000042
1861,0.000250,0.046750
1862,0.000042,0.000042
1863,0.000041,0.000083
1864,0.000042,0.000042
1865,0.000042,0.000083
1866,0.000042,0.000042
1867,0.000084,0.041167
1868,0.000042,0.000042
1869,0.000084,0.000042
1870,0.000083,0.000042
1871,0.000125,0.046083
1872,0.000041,0.000042
1873,0.000125,0.038792
1874,0.000042,0.000042
1875,0.000083,0.000125
1876,0.000042,0.000042
1877,0.000125,0.042708
1878,0.000042,0.000041
1879,0.000084,0.044625
1880,0.000041,0.000042
1881,0.000084,0.000125
1882,0.000084,0.000042
1883,0.000042,0.000083
1884,0.000083,0.000041
1885,0.000042,0.000125
1886,0.000041,0.000041
1887,0.000042,0.000083
1888,0.000084,0.000042
1889,0.000084,0.055167
1890,0.000042,0.000084
1891,0.000083,0.000167
1892,0.000041,0.000042
1893,0.000042,0.000125
1894,0.000042,0.000083
1895,0.000083,0.000084
1896,0.000042,0.000041
1897,0.000041,0.000125
1898,0.000000,0.000083
1899,0.000042,0.000083
1900,0.000042,0.000083
1901,0.000167,0.040834
1902,0.000042,0.000042
1903,0.000042,0.000083
1904,0.000041,0.000083
1905,0.000083,0.000083
1906,0.000041,0.000083
1907,0.000125,0.042916
1908,0.000042,0.000041
1909,0.000083,0.000125
1910,0.000041,0.000084
1911,0.000084,0.000083
1912,0.000042,0.000083
1913,0.000125,0.042959
1914,0.000042,0.000042
1915,0.000041,0.000083
1916,0.000042,0.000042
1917,0.000084,0.000083
1918,0.000041,0.000041
1919,0.000125,0.000083
1920,0.000042,0.000042
1921,0.000083,0.000084
1922,0.000042,0.000084
1923,0.000083,0.002000
1924,0.000041,0.000041
1925,0.000084,0.000083
1926,0.000042,0.000042
1927,0.000125,0.000083
1928,0.000042,0.000042
1929,0.000083,0.000084
1930,0.000041,0.000083
1931,0.000125,0.041709
1932,0.000042,0.000041
1933,0.000083,0.123000
1934,0.000083,0.000084
1935,0.000041,0.000125
1936,0.000083,0.000083
1937,0.000041,0.000125
1938,0.000084,0.000125
1939,0.000041,0.000083
1940,0.000041,0.000041
1941,0.000083,0.000125
1942,0.000042,0.000042
1943,0.000125,0.000083
1944,0.000041,0.000083
1945,0.000042,0.000083
1946,0.000042,0.000042
1947,0.000083,0.000083
1948,0.000042,0.000042
1949,0.000250,0.039750
1950,0.000083,0.000041
1951,0.000125,0.042667
1952,0.000041,0.000084
1953,0.000041,0.000125
1954,0.000042,0.000083
1955,0.000083,0.000084
1956,0.000083,0.000041
1957,0.000041,0.000125
1958,0.000041,0.000041
1959,0.000083,0.000083
1960,0.000042,0.000042
1961,0.000125,0.000083
1962,0.000041,0.000041
1963,0.000041,0.000083
1964,0.000083,0.000041
1965,0.000042,0.000084
1966,0.000042,0.000042
1967,0.000042,0.000084
1968,0.000041,0.000083
1969,0.000041,0.000083
1970,0.000041,0.000083
1971,0.000042,0.000083
1972,0.000000,0.000042
1973,0.000125,0.043458
1974,0.000042,0.000083
1975,0.000042,0.000084
1976,0.000042,0.000083
1977,0.000042,0.000125
1978,0.000042,0.000042
1979,0.000083,0.040875
1980,0.000083,0.000083
1981,0.000042,0.000084
1982,0.000042,0.000083
1983,0.000042,0.000084
1984,0.000042,0.000042
1985,0.000041,0.000083
1986,0.000083,0.000041
1987,0.000125,0.042041
1988,0.000042,0.000083
1989,0.000041,0.000084
1990,0.000083,0.000041
1991,0.000042,0.000083
1992,0.000042,0.000042
1993,0.000125,0.042500
1994,0.000041,0.000084
1995,0.000083,0.000125
1996,0.000083,0.000041
1997,0.000083,0.042583
1998,0.000042,0.000083
1999,0.000125,0.040125
2000,0.000042,0.000042
2001,0.000042,0.000125
2002,0.000042,0.000084
2003,0.000125,0.042125
2004,0.000042,0.000084
